0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-546.1605,53.529724,-20.779663,20.643066,-4.4363976,-1.3436024,-16.73443,-6.6112137,-21.87998,-1.9282049,0.49694937,-8.933937,1.0504379,2.394005,-9.488563,3.2941036,-10.552398,-3.979552,-2.6970103,-3.7431555,-6.075653,-0.33277938,-2.8320048,-7.721211,-1.8247938,-0.41289583,-5.3224025,-0.96581095,-3.3282597,-2.5645337,-0.9799203,1.2348795,-1.9452534,2.5054607,1.9986737,-0.27320528,2.4760401,2.1424797,7.89748,11.931376,angry
-497.65994,51.34353,-13.7473,14.469002,-4.572994,0.4272816,-12.890734,-1.9672173,-17.282722,1.0377841,-3.530843,-3.515813,-1.1637532,2.6439795,-8.048166,4.400993,-8.751681,-0.9334942,-2.8977554,-2.2762494,-3.9242089,-1.4920074,-2.6326406,-4.996274,-6.2494493,0.6065314,-5.262394,-1.2453109,-2.031317,-1.0468868,-1.1461,3.1928463,-1.2568086,2.2037895,1.1367881,0.41156164,4.3299565,5.1321306,8.828749,10.498323,angry
-496.64447,47.30251,-12.470558,13.178723,-5.4676256,-2.4371147,-12.012337,-1.6512076,-15.004633,1.8563474,-4.557204,-2.6730928,0.39422464,1.5259998,-5.885918,4.6623745,-9.419667,1.0543908,-2.3528268,-3.0237224,-2.4176674,-2.4818342,-2.329458,-3.540282,-5.1985564,1.0216053,-4.817437,-1.3492463,-2.0511563,-1.1432909,-0.6343023,2.274006,-0.54030144,2.8827183,1.1370848,1.1593533,4.1188684,3.2926013,6.6528797,8.743053,angry
-495.79114,49.661102,-14.9507,15.901576,-3.3547246,-3.510833,-15.1902685,-5.2339787,-20.874477,0.50588083,-5.448697,-3.6695087,-0.28200027,2.0861824,-8.562008,4.1133046,-11.044793,-0.5032808,-2.8367565,-3.8576736,-4.3486004,-3.5442667,-2.1110713,-6.333263,-6.0189137,-0.12636036,-7.0127664,-1.5651413,-0.63128436,-1.5149218,0.7538008,1.7274251,-2.1159234,0.29052097,-0.893379,-0.94077945,3.425193,4.9111624,8.480868,11.060494,angry
-479.9646,50.06356,-16.919758,15.642612,-6.866398,-5.0499525,-17.413145,-3.5364583,-18.84531,0.58907074,-4.5401583,-4.55006,-1.4177926,0.72838444,-8.026728,5.1580744,-12.9559555,-1.2448776,-4.451408,-4.360891,-3.083893,-2.8120778,-1.858098,-6.723172,-4.389898,-0.19233556,-6.6318154,-1.4622747,-1.1403263,-1.8790368,-0.3704499,2.2209284,-2.4145346,2.947703,0.95434755,1.2709332,4.8559704,5.1037836,8.808545,11.841197,angry
-622.9745,62.606327,-3.0632765,16.399122,-0.098769516,0.14240953,-12.491926,-0.9678468,-13.160003,0.57688266,1.4109802,-6.829055,-0.067680545,0.6479461,-6.462442,1.96933,-6.087918,-2.622367,-1.4298112,-1.6614568,-5.6113296,1.8451811,-7.0089293,-1.8607965,-1.5741248,-1.3497537,-3.155529,-1.976781,-1.3166493,-1.9292988,-1.0241581,0.72933125,0.7057203,2.4176705,1.8715863,2.5251982,1.0642492,2.977505,8.500106,11.343654,fearful
-648.78,64.88446,8.195147,20.079165,1.0439657,6.662563,-15.168552,2.0608723,-10.175827,2.2428257,1.4254537,-3.6327958,-0.33077562,1.9133584,-6.2346687,2.2794719,-4.709411,0.056911383,-0.98945415,1.4869056,-4.2272263,0.8449829,-5.679882,-0.68013066,-2.0000513,-0.18299645,-2.2571454,-0.5778592,-0.34538266,-1.1025842,0.7437585,1.8627741,0.8640091,3.4786513,2.5319273,1.8044755,1.2834444,3.5633929,8.313352,11.370945,fearful
-635.8278,64.277885,-2.7598977,14.442036,-2.6126075,3.057059,-18.813967,-3.5812776,-16.289118,-0.35697746,0.60996217,-5.9010253,-0.3366248,1.0826614,-7.694994,0.023263095,-9.924726,-3.7786505,-0.031062279,-3.2511551,-5.359756,0.30014846,-6.3957286,-5.248318,-2.720721,-1.5380517,-3.1459146,-1.5020455,-1.6042073,-3.3996184,0.08412848,1.4022092,0.39129868,3.4108143,0.30126348,-0.52184,-1.8068658,4.0214334,9.936745,13.872018,fearful
-638.21216,62.202293,-7.32388,17.293386,-1.4032233,1.8736751,-18.698563,-1.3908204,-15.463248,-2.030809,2.1982949,-6.350153,-0.8486908,2.5642061,-9.839202,0.3678714,-7.4101405,-4.3545675,0.82066125,-1.8830811,-7.5522985,0.781002,-5.7431927,-4.8852496,-2.1673896,-1.3583024,-3.8794346,-0.8356722,-2.4121523,-3.0182643,0.066550925,2.3563292,0.6526688,4.4572644,2.0332887,-0.53559893,-0.16564958,3.8773968,10.902841,15.48882,fearful
-541.79517,55.95055,-18.677746,14.6333885,-5.1678133,0.97198236,-17.061121,-0.8338384,-14.211415,-0.30722213,1.9432762,-3.9097636,-1.5622238,2.8512616,-10.934188,2.1507618,-6.7290497,-3.2910523,0.5793006,-0.36916715,-7.718626,-1.166212,-3.0491333,-3.763788,-1.9603767,0.5482449,-2.3465316,-1.2725908,-3.1960218,-2.5497692,-0.08875681,2.5530717,-1.514264,3.548507,1.5002179,2.2304554,3.0247302,7.025596,10.142899,10.980958,fearful
-527.8747,53.97236,-16.837095,12.329161,-5.2911835,0.4086077,-20.088655,-2.1154644,-14.485227,-0.26511222,-0.7345219,-4.5933642,-2.4376965,3.7414815,-12.558989,1.4734207,-6.630686,-3.4198039,0.9591176,-1.6540418,-6.774173,-1.1019888,-3.8772633,-1.9911269,-3.67366,1.1943839,-3.6978846,-0.57004565,-2.6699998,0.06385795,-0.29546687,2.0824761,-1.3142767,2.1421933,1.4261129,0.9382347,2.603686,5.1222425,9.428837,11.460703,fearful
-547.1256,52.536026,-16.957582,17.789349,-3.827987,-0.27604404,-20.304314,-0.2929294,-17.922215,0.5248671,0.50064087,-6.3996634,-2.636751,3.0771682,-14.661708,2.284278,-7.9648476,-4.0046077,-0.53673404,-2.28847,-7.0717964,-0.90954745,-3.8531992,-6.1257305,-2.5793886,-0.24101983,-4.707101,-2.0001059,-3.2968705,-3.1110587,-1.5985329,1.8861499,-0.91191053,3.408812,0.39554343,-0.72040844,-1.9411477,1.5460585,9.132439,13.378023,fearful
-520.9215,53.636528,-17.481514,17.222889,-1.2631407,-1.7153261,-20.149889,0.55572027,-17.283375,1.1361574,-1.3744624,-6.6288557,-2.910407,4.4757195,-13.747233,3.307866,-7.183247,-3.2854617,0.7323798,-4.973463,-6.3234534,-1.6555277,-4.233812,-4.668026,-2.7892232,0.58946496,-4.0422583,-1.2900858,-3.9880586,-1.711166,-2.4967003,1.5591619,-1.4540937,1.5535213,2.0791917,1.6335883,2.2777135,3.0330358,8.286697,10.887631,fearful
-630.40686,31.214804,-23.46991,10.867054,-19.80145,-8.853433,-9.546937,-15.727082,-8.499267,-4.674475,-9.485025,-9.381755,-7.961333,-4.4739327,-12.32724,-3.124156,-4.339885,8.198693,9.66557,19.831482,12.263138,9.678489,-1.1569138,-3.5452304,-5.3912024,0.5871396,-1.6307111,-2.0428865,-6.7495904,-6.147436,-3.5823624,1.4120824,-3.429931,-4.4020195,-2.5934489,0.43896452,1.5888606,-1.2121843,2.0292451,5.902739,neutral
-615.62537,31.765945,-26.08103,8.828163,-21.281954,-8.240035,-11.003346,-16.612122,-7.0929284,-5.852792,-10.354615,-10.227902,-9.613424,-4.9738517,-12.787451,-3.094494,-5.0698314,8.269293,8.941297,20.217365,11.8489275,9.274302,-1.6721076,-4.0770164,-6.605171,1.7784599,-2.9214568,-2.5950463,-6.8615217,-6.2708907,-3.7029476,1.017789,-3.9106169,-3.2990685,-1.7410676,0.47264585,2.436012,-0.9680585,3.2932296,5.815495,neutral
-605.06464,28.589514,-22.458319,9.95851,-19.998339,-10.3597145,-10.811882,-15.635167,-6.8000374,-6.1187863,-10.473056,-7.3796673,-9.591258,-0.81003076,-11.481553,-1.1282821,-4.2887387,8.995784,9.064305,20.313223,12.1640625,9.84579,0.40513435,-2.1366997,-5.4833055,1.3134223,-2.916395,-2.6210423,-6.6146407,-6.4097657,-4.979669,-0.6183748,-3.3611462,-3.9602787,-1.219399,-0.40877104,1.8241038,0.61440676,2.6357696,5.0997458,neutral
-605.393,29.30331,-23.32521,9.195526,-20.569893,-10.422412,-13.354053,-17.132433,-7.9829693,-5.9429984,-10.892482,-9.657201,-9.660791,-3.2722216,-11.719903,-2.783878,-2.8857625,9.721993,9.88871,22.021624,11.851806,10.033722,-0.34547728,-3.7249997,-5.4721828,2.7204297,-1.8141129,-3.258092,-7.582801,-7.0961723,-5.101195,0.07408231,-3.4302135,-5.1787596,-1.9469596,0.48198435,2.258432,-0.42222583,2.8048232,7.020815,neutral
-666.8368,39.38827,-22.988016,7.17633,-18.323217,-7.5436926,-9.546557,-13.088171,-6.7310133,-4.1246347,-9.437535,-7.128929,-9.411227,2.2775815,-10.215636,-0.28947783,-4.2799788,7.4051347,4.14896,16.526007,12.107363,15.466385,4.6760416,-3.143147,-7.6474137,-1.3296238,-2.5239077,0.20315264,-7.1029983,-7.0440197,-1.3505437,3.3148005,-1.9714484,-5.882744,-5.0273232,-1.2931908,-1.6615968,-0.43975708,3.1287174,6.3651123,calm
-653.6964,36.721214,-20.81599,7.3666334,-19.520327,-5.0939856,-9.1616125,-11.369752,-6.8714833,-2.1451185,-8.967526,-8.236869,-6.2849717,0.3777744,-6.796379,2.1996691,-1.6947473,6.2843966,4.3360305,13.180268,8.782133,11.688054,0.9138486,-3.317517,-8.261541,-0.07059641,-1.2769315,0.06573773,-6.7903004,-5.6961403,1.0620264,4.1246433,-1.8304205,-5.5425878,-3.80491,-0.40068904,-0.82627904,0.32562822,3.1543922,6.455186,calm
-654.11005,29.988087,-17.728382,4.1807065,-16.149424,-6.1890736,-6.970546,-13.127645,-8.276783,-2.9440494,-12.155772,-4.139944,-11.283206,6.889874,-8.70603,3.176731,-2.4016316,7.4611244,4.7612405,16.228664,11.729747,14.68106,3.5827584,-2.8180902,-8.2217655,-0.0037846013,-1.2469424,-1.312987,-7.808997,-5.222116,-0.47283742,5.234647,-3.9179475,-4.5679946,-4.5469365,-0.64471835,-2.2732117,-0.09996684,4.040246,7.326742,calm
-665.3402,32.431423,-14.398374,4.729562,-18.0677,-6.6696815,-9.875394,-12.770752,-8.398675,-2.864363,-11.220277,-5.368363,-9.331511,3.6872046,-8.742595,2.7198317,-2.98265,7.6939306,3.4607475,14.1635895,8.586824,13.652761,2.0166757,-2.049898,-6.490043,-0.25130948,-0.87225515,-1.2601405,-7.7791333,-5.9373784,-0.011914126,4.1233935,-3.613277,-5.3686647,-4.7604423,-1.5777037,-3.026101,0.29673234,3.8842845,7.56817,calm
-679.756,38.169437,-18.591537,4.154421,-15.580353,-6.6200147,-8.455407,-11.013841,-8.544705,-2.5516467,-11.409338,-6.728696,-9.459221,3.9484234,-10.886323,3.8968415,-3.1414688,10.679354,4.72152,15.859158,12.206325,12.939577,3.43266,-2.661343,-8.279791,0.37129962,-2.4633205,-1.4746376,-5.6741376,-6.642034,-1.2183084,4.5035577,-1.9843812,-4.8233447,-4.5898337,-2.2908509,-1.7516156,-0.25996456,3.418246,6.7012615,calm
-693.4523,41.54123,-15.138151,7.969518,-13.139366,-9.649167,-9.046607,-13.413259,-7.1315804,-4.3708577,-9.941435,-7.196968,-10.352181,5.64581,-11.037369,3.4941556,-2.2883174,7.470563,4.0562434,13.025166,10.389212,15.934224,5.0060196,-1.6655344,-6.479247,-1.9972535,-2.0372741,-0.057247374,-6.3150783,-6.3333907,-1.5800486,4.9084115,-0.45873836,-4.360424,-5.983457,-2.7465816,-2.841551,-0.078615576,2.3460898,6.2122593,calm
-682.5147,36.372097,-13.215198,7.4883165,-13.967507,-7.1334543,-10.655912,-11.180324,-6.217023,-4.40497,-9.27508,-5.91095,-8.083979,5.538298,-6.7672114,4.4448524,0.2898328,8.391863,3.14854,13.343347,7.0403557,13.242024,2.5201523,-0.958133,-6.341115,0.2546296,-1.7537234,-0.85374516,-5.6792893,-4.824964,-1.9536576,4.0374265,-2.4024494,-4.839702,-4.474884,-1.7718682,-2.6294093,-0.21318106,2.5444627,5.6246514,calm
-663.6401,32.725594,-15.979898,7.5229826,-17.80155,-7.031172,-9.038603,-12.412904,-7.213552,-5.0444403,-9.387007,-6.939877,-10.355387,3.8329637,-9.547455,4.5846877,-0.46159643,9.149369,4.422941,13.371976,7.4427953,12.371611,3.9648707,-0.093526006,-6.073122,-0.22645484,-3.2817614,-2.048727,-6.3531637,-6.28957,-1.1372668,5.5919514,-1.3051577,-3.8133254,-3.191018,-1.4712557,-1.2340285,0.7134952,3.6810646,6.953247,calm
-519.1015,35.96721,-31.179157,7.686329,-11.919567,-13.836144,-6.8627987,-11.556751,-7.3986506,-0.6825376,-11.012173,0.96159595,-9.031105,1.2986263,-7.4110203,-0.21534583,-1.2512735,7.142414,4.9183493,11.4698715,12.899921,8.948323,2.6730556,-1.899852,-6.3782167,0.36941472,1.6908627,0.24343114,-5.7772403,-4.0518894,-1.4033347,1.3429959,-2.7607694,-3.0267792,-0.65586066,-0.39976868,1.1151159,0.77864033,1.1028407,1.0345707,happy
-532.6012,38.996483,-32.853073,9.2174,-19.30002,-13.07345,-8.802185,-11.49679,-8.567113,-0.466695,-12.129608,-0.7095612,-9.880548,3.4056053,-6.644533,1.5393447,0.113730006,9.041345,3.3796594,12.889768,10.616866,9.280572,2.5767205,-1.3949268,-6.976178,0.30080834,0.53349227,-1.2698357,-5.326411,-4.313438,-1.5509698,1.3629493,-1.0569311,-2.1842678,-1.5645589,0.5358847,1.0737001,-0.20515975,1.646341,2.5442142,happy
-593.911,31.687487,-17.331963,6.944033,-12.122111,-12.611357,-10.129697,-8.792217,-7.3900986,-3.8419347,-13.2907915,-3.1232662,-10.64527,1.4434906,-9.0782,3.0205798,-3.3336596,6.165529,1.9944594,12.761513,9.537524,11.034327,3.06507,-1.1339616,-8.089239,0.39396578,0.47050533,0.04927001,-6.633748,-4.047681,-0.48678052,3.9455638,-3.2894816,-3.6847262,-2.2363448,-0.50758314,-1.6301597,0.20528808,2.1572492,1.9961246,happy
-579.1016,41.679077,-23.03228,9.005761,-11.488181,-16.256807,-10.800449,-10.319901,-6.235993,-2.9115365,-13.632504,-0.033823792,-11.723761,0.9906225,-8.215316,4.578423,1.0968684,9.474603,4.0124707,13.011916,8.483616,6.1883497,1.9330342,-1.5493264,-7.027019,-0.34648782,-1.0020674,-1.271815,-5.2636495,-3.9622612,-0.7385767,3.492367,-1.8717308,-1.7678635,-1.0543288,0.32822728,-0.9533767,-1.076635,1.2556182,2.223394,happy
-478.63226,31.945059,-33.116726,9.509434,-15.93137,-15.217406,-6.005633,-10.369193,-6.98932,0.91432315,-13.215855,4.6371837,-11.49768,4.4142084,-0.960331,2.4829986,4.4921007,9.34572,1.9937038,9.315821,6.2588415,5.281543,0.29409695,-2.6064794,-5.4433904,0.7251991,1.0166692,0.32377374,-3.961911,-0.66012174,1.3020376,2.7084062,-1.9725379,-2.0891166,-0.3972552,0.48457274,2.0282495,0.56756556,2.056484,2.8652775,happy
-475.99905,32.177967,-38.323166,11.216727,-14.252152,-14.731125,-7.0858693,-8.943778,-6.570244,3.3375626,-13.074771,6.501241,-12.05995,5.520384,-4.1887608,1.5274754,2.761293,9.583909,2.7577534,9.443717,4.632064,4.6503906,0.3854446,-1.2904913,-3.0739343,0.47155675,-0.23733504,-0.70526284,-3.9303896,-0.95617265,-0.46047506,1.5391695,-1.614219,-0.09090931,0.6417391,0.40878594,1.4643373,0.63298506,1.841666,2.843712,happy
-496.46884,38.120003,-49.52238,7.197956,-17.824106,-22.83442,-11.467507,-17.053669,-7.7969255,2.367663,-16.150784,6.684712,-10.776058,6.1353393,-3.160335,-0.18718377,1.9811538,8.371667,1.3206319,7.411283,6.5109386,4.905331,0.6934703,-0.94028044,-3.5235276,-0.31801102,-0.0064593786,-3.5229065,-6.087837,-2.6865075,-1.0671929,1.3862194,-1.4882299,-0.796918,-0.7424439,-0.043937277,0.14253171,-1.2144233,0.83582896,1.6677705,happy
-504.28833,35.57578,-37.18849,7.6379457,-17.24948,-19.94545,-7.054634,-12.841622,-7.576592,3.1915832,-17.620491,4.199596,-11.3581505,6.29945,-2.7197437,1.7547666,2.275986,6.1139197,1.967054,8.548401,6.6065917,4.5470095,-0.20851392,-2.2650862,-3.8259373,-0.5699188,-1.7699989,-0.87650985,-5.9625754,-0.008891441,-0.6578375,2.4972816,-1.6020448,-1.6611174,-0.9267776,0.4559445,-0.3501425,0.9624806,1.365647,2.0120795,happy
-633.50354,40.837074,-22.694784,5.5624714,-20.310274,-8.719487,-10.013366,-14.673655,-12.10617,-1.2657031,-9.035251,-5.8408027,-10.672406,2.491506,-10.63491,1.2333041,-0.5243266,10.50679,8.133984,15.296572,11.24947,7.8509483,1.1892084,-1.3834385,-6.139204,1.2387719,-1.0086099,-2.8084414,-7.117592,-7.446218,-2.98174,2.1850462,-1.6672287,-4.713675,-2.3115115,0.48394427,-1.2276834,-1.8998588,4.576714,6.4503813,sad
-599.47406,35.187737,-23.951609,5.4710317,-21.738733,-13.712225,-9.141303,-14.411238,-10.5176935,-1.9102461,-11.637454,-3.9604058,-11.511276,1.6447443,-11.337362,0.9707973,-1.3175225,9.624386,8.834552,14.789744,9.840559,4.5558257,-0.675881,-0.30000275,-5.0204506,1.5270163,-1.9883143,-3.201443,-6.179466,-4.645477,-2.5220273,-0.25279114,-3.4097974,-3.303506,-0.8228379,2.2343786,1.0583373,0.96596533,4.4217916,4.7916183,sad
-629.67145,30.261633,-19.105753,6.091514,-18.12885,-12.928055,-13.28992,-15.884013,-8.782626,-5.9905624,-11.591559,-6.6835423,-10.421592,0.017177084,-10.215027,0.22211139,-0.8576822,8.318991,7.2293053,15.505565,9.271468,7.035791,-0.63117933,-1.8590865,-6.6480803,0.53274107,-1.9600219,-3.1170871,-8.233472,-6.201449,-2.846797,2.0441055,-1.993054,-4.548427,-2.3235457,1.0024064,-0.20101786,-1.3965406,5.369821,9.003842,sad
-629.5545,31.325533,-30.691002,6.736328,-21.789248,-16.905882,-11.617817,-18.050022,-11.850267,-3.3727753,-14.808491,-1.4754138,-13.982148,-2.0041506,-10.756717,-1.906933,-0.960887,9.483968,6.436722,13.632087,9.19097,6.2046404,0.04060721,-1.935417,-6.0844245,0.714647,-0.31956553,-1.6947857,-9.661934,-6.4708843,-3.1525955,3.6516852,-0.33421117,-4.8377337,-2.744974,2.724196,0.32897672,-1.6371313,4.815962,9.216246,sad
-588.5628,32.89486,-26.971325,13.534615,-19.522575,-13.012885,-11.5133915,-15.258144,-13.522122,0.34950343,-14.003314,-0.29628885,-9.082984,1.125663,-7.1849437,0.40622503,-2.6929855,9.314198,10.14203,15.031044,10.700272,5.77597,-0.18922623,-0.8776299,-6.2917137,1.8450454,-0.3636171,-3.9057662,-7.449936,-6.8389606,-1.9066181,1.5120461,-3.3247614,-3.8980594,-0.9809839,1.9239517,0.9809698,1.1114907,5.0892363,7.4601564,sad
-588.4963,33.422455,-26.245693,9.24956,-20.261362,-11.112418,-8.448722,-14.948339,-11.146295,-3.53323,-10.72737,-5.1038923,-8.761137,-0.98481077,-8.724057,-0.3137245,-1.50307,9.115742,8.386045,15.022504,9.462856,6.9924774,1.5015565,-0.30897978,-5.747663,1.388601,-0.7218323,-2.1182995,-5.792362,-6.746085,-1.0938917,2.160017,-1.5207195,-4.1270146,-1.440608,1.6339977,0.986036,0.25847322,4.839432,7.00163,sad
-586.05334,31.854641,-27.287874,9.382022,-19.535812,-17.94561,-12.443792,-16.297003,-12.998626,-0.6068013,-15.749016,-2.100027,-9.010954,0.19543111,-8.273877,0.9159895,-3.417627,6.125796,5.3138905,14.083094,12.162445,9.919706,2.6702583,0.5596378,-7.3032227,0.29043627,0.39689165,-1.9009593,-7.1151385,-5.862808,-4.3292027,3.7671483,-2.4071255,-2.6649384,-1.6983234,0.29037946,0.058412846,-1.0325212,2.4782724,5.0638084,sad
-597.3077,29.756784,-25.820099,8.492967,-15.620563,-13.991094,-9.379061,-13.677007,-9.17785,-0.5571991,-12.785474,-0.48555702,-9.9925,2.9296339,-7.472816,2.4117265,-1.399168,10.887004,6.915925,16.514816,13.273149,10.12095,1.797431,-0.4740218,-4.6617723,1.8284233,1.6903082,-0.736782,-6.51627,-4.962498,-2.5312283,4.898634,-2.3233988,-3.6113179,-1.590226,1.8161827,0.57050323,-0.08641867,2.5820255,7.2175016,sad
-538.37616,41.705936,-26.479023,6.3485928,-23.326021,-6.2822976,-5.313585,-10.042699,-7.7539845,-2.5536692,-9.079377,-5.333818,-8.508899,-0.83168185,-9.309416,-0.21267243,-4.470084,5.1358504,1.9613943,15.268013,9.484148,10.378531,0.70112854,-2.8451965,-5.596874,0.25343448,1.163326,-0.034672722,-3.106907,-2.9244585,-2.178887,1.3383169,-1.2973565,-1.7804141,-1.5488515,0.5987012,1.3854893,0.7483432,0.9886176,2.2764528,angry
-528.2065,33.594543,-36.64746,8.312829,-26.533392,-7.6842055,-8.471018,-13.082924,-5.42185,-4.59069,-10.899449,-2.642696,-12.176897,-0.5655396,-10.218698,-2.1700313,-3.1741366,4.4994655,1.8614653,13.444043,8.19223,8.050872,0.9977506,-3.3430614,-4.922069,-0.94843364,-0.77857316,-0.5752676,-2.8038573,-3.4453013,-1.616459,0.19482246,-1.0894529,-2.525839,-1.4035757,0.59576213,0.88161236,-1.1124387,-0.32237497,1.325544,angry
-550.00574,35.63839,-25.429377,7.8210034,-21.739489,-8.615055,-9.584126,-15.8582115,-7.857774,-2.9362516,-11.013827,-5.3250127,-9.907049,-1.5270176,-11.405474,-1.0421278,-3.850209,7.9376297,2.76243,13.322791,7.3146935,8.92335,1.2360451,0.5273216,-6.0674243,0.19866242,-0.36695156,-0.9214177,-5.279015,-5.564715,-3.964998,1.4386696,-2.7728763,-1.6307702,-1.8530761,0.24523418,0.38829026,-0.7859802,-0.61327624,0.77658623,angry
-531.75,37.182884,-23.905,8.961402,-22.09875,-8.1593685,-7.2561893,-11.477501,-11.631026,-2.6589773,-11.163723,-4.223346,-9.97898,0.5811767,-8.685913,-0.3966911,-6.485587,4.60717,-0.48967916,12.338671,7.9143724,9.522435,1.5791885,0.59359133,-5.761544,0.08844101,2.183206,-0.9541656,-6.221,-3.7690396,-1.9183462,1.7995563,-1.8556801,-4.293023,-2.777477,0.46558413,0.9446769,-0.7409023,0.08649873,4.2668667,angry
-399.9563,29.456593,-33.28306,7.0373244,-25.050674,-12.743588,-1.018989,-13.497362,-7.1759496,-2.2772684,-9.203149,0.72360355,-10.50685,0.3088497,-6.702316,-0.714311,-2.7755477,7.8151107,0.4876668,10.957157,7.770489,6.066774,0.77913535,-0.578291,-4.585563,-0.33483928,1.2446715,0.4552552,-3.5135758,-3.3611915,-1.9522935,1.3573164,-0.53412753,-0.73062646,-0.65066457,1.1409074,1.7008133,-0.27690673,1.3163716,3.060541,angry
-434.6262,36.14735,-41.262424,9.219707,-28.47664,-10.921464,-3.6635156,-13.183809,-4.5334196,-1.7568228,-9.381036,2.6629238,-10.083211,5.409108,-3.8269403,2.908024,-0.47965804,9.249539,1.145182,12.68669,6.541926,5.4453564,0.29029995,-1.3105453,-6.0457053,1.143747,1.4865689,1.0273999,-2.242009,-2.919833,-0.31442884,1.4523617,0.6076355,-0.2283399,-0.83751935,0.9283083,1.953823,0.09182395,0.29301158,2.2831132,angry
-436.71948,34.947315,-34.20929,8.878277,-22.616457,-12.894795,-7.4584413,-12.903747,-6.2696724,-2.4275775,-8.775305,1.5384984,-11.310532,1.3118012,-8.250738,-0.25562608,-2.7600334,6.6794615,0.793345,7.991992,5.595714,5.136259,1.2778044,0.6873993,-5.4300094,-2.251102,0.55440104,0.8217049,-0.8773372,-3.444186,-1.172394,1.2907084,-0.040587638,-0.28301236,-0.259707,0.020425033,1.7350777,-0.49652836,-0.32233316,1.6494787,angry
-443.11285,31.4135,-30.38687,9.627897,-27.340815,-12.564325,-9.262635,-17.644918,-8.586355,-4.818491,-12.662723,2.2269266,-11.870026,2.6545691,-5.5591435,2.0501263,-1.3119752,6.817707,-2.476826,4.662054,0.8929885,2.2941852,-0.719944,-0.05613963,-3.5844927,-0.2650735,1.1739186,1.446529,-0.5367827,-1.8680297,-0.8045288,1.8137084,-0.5146365,0.95181596,-0.12433612,1.5067772,0.0625184,-0.25780293,-0.8665956,0.8595121,angry
-588.2609,38.654022,-26.066381,13.68584,-18.520386,-9.095602,-13.424398,-13.103491,-6.1241097,-3.419293,-11.192005,-1.3055629,-6.691833,0.98664486,-8.337581,0.041028958,-5.0578403,8.79609,4.8947496,17.058569,14.926381,11.048912,5.531906,1.9022655,-4.5842953,1.0365477,-0.15264852,-1.2003373,-2.580413,-5.606789,-2.9407516,0.9783929,-1.8057802,-1.177335,-2.1018503,0.46725518,0.81373245,-0.31319085,1.5929885,1.1298625,fearful
-594.1161,41.248806,-23.506998,11.214056,-15.087622,-7.4283175,-9.780451,-12.316072,-6.7811003,-2.5331242,-10.928226,-4.8343687,-7.9524,0.88047343,-9.100481,0.82662016,-3.5546162,9.280369,5.601469,14.304332,10.452967,10.275526,4.1889234,-0.11600838,-5.756197,0.77757245,-1.263006,0.65116245,-2.9139323,-5.719279,-0.771556,2.5918941,0.50492567,-1.5340973,-0.7330474,1.2067653,1.5437614,0.077762984,1.3603439,2.225211,fearful
-599.8374,36.815746,-23.023327,11.777894,-13.59951,-10.446254,-14.047645,-14.181241,-7.656341,-0.87876105,-13.168618,-2.5865724,-9.359168,2.140778,-9.937137,0.1378494,-2.2707942,9.610065,4.837268,16.718678,12.154395,11.09351,4.9084306,2.0737703,-5.454868,0.7735204,0.93717045,0.30218238,-3.9697998,-5.162283,-0.23183976,4.2844515,0.4284377,-1.8587798,-2.4473464,2.4968255,1.1336555,0.3625774,1.7615509,3.7444403,fearful
-596.2994,37.818596,-24.533451,10.318621,-14.303189,-10.662458,-19.231146,-12.65768,-6.5637584,-2.2444177,-12.659024,-1.6419212,-8.057115,1.6631063,-7.969759,2.3296869,-0.5491107,10.347419,4.1051207,15.867727,10.320663,9.8649845,5.9634495,1.3266648,-5.4501753,-1.222757,-2.0546353,-1.5483111,-4.5921407,-7.2170386,-3.094013,2.297046,-0.57581663,-3.229706,-1.6914777,1.3033528,1.031047,-0.38423946,0.33984423,2.5889628,fearful
-529.00146,33.86061,-27.438904,12.881247,-12.455139,-12.94576,-6.4081297,-6.6277456,-6.1516223,0.5948907,-12.267449,2.9447792,-9.139002,3.2805054,-5.4505253,5.8561163,2.8173165,12.326914,6.5342646,9.676886,5.3909864,3.8658497,1.445255,2.3183143,-4.8248043,-0.9578598,-0.97048664,-0.6129761,-3.080591,-2.2172234,-1.5938944,4.7593355,-0.69919544,2.6280234,1.9137958,2.4114366,2.561331,0.25356904,0.7273387,1.4327496,fearful
-517.8663,29.280298,-30.503769,9.737251,-16.386787,-11.681109,-9.448387,-7.698849,-7.645161,1.6791912,-12.393182,3.0234442,-10.368524,4.7940946,-5.4930325,5.446782,0.86252534,14.648481,3.9377215,8.361103,3.7742662,3.6874177,-0.30137625,1.1583332,-4.4728003,0.103045,-1.5658232,-0.2642029,-3.1005511,-2.5107498,0.23742896,2.906038,1.0680681,1.6432098,-0.94317687,1.4482062,-0.72815555,-0.26894498,-0.2992219,1.7199863,fearful
